id,category,title,content,keywords,source,priority,created_at,updated_at
11,interior_design,กฎหมายก่อสร้างและอาคาร — พ.ร.บ. ควบคุมอาคาร,"พ.ร.บ. ควบคุมอาคาร พ.ศ. 2522 (และฉบับแก้ไข):
สิ่งที่ต้องขออนุญาต:
- ก่อสร้างอาคารใหม่
- ดัดแปลงอาคาร (เปลี่ยนแปลงโครงสร้าง หรือพื้นที่)
- รื้อถอนอาคาร (บางกรณี)
- เปลี่ยนการใช้งานอาคาร

ที่ไม่ต้องขออนุญาต (ทั่วไป):
- ซ่อมแซมในลักษณะเดิม ไม่เปลี่ยนโครงสร้าง
- งานภายในที่ไม่กระทบโครงสร้าง (เช่น ทาสี วอลเปเปอร์)
- สิ่งปลูกสร้างขนาดเล็ก <10 ตร.ม. (แล้วแต่ท้องถิ่น)

ค่าธรรมเนียม:
- ค่าธรรมเนียมการขออนุญาต: 50-1,000 บาท/ตร.ม. (แล้วแต่ประเภทอาคาร)
- ใบอนุญาตบ้านพักอาศัยทั่วไป: ฟรี-2,000 บาท

โทษถ้าฝ่าฝืน:
- ปรับ 10,000-300,000 บาท
- จำคุกไม่เกิน 3 ปี (กรณีร้ายแรง)
- อาจถูกสั่งรื้อถอน

ติดต่อ: กองช่างของ อบต./เทศบาล/กทม. ในพื้นที่","กฎหมายก่อสร้าง,พ.ร.บ. อาคาร,ใบอนุญาตก่อสร้าง,ดัดแปลงอาคาร,ควบคุมอาคาร",building_law_thailand,9,2026-04-06 14:47:11,2026-04-06 14:47:11
12,interior_design,"กฎหมายก่อสร้าง — Setback, FAR, BCR","ระยะถอยร่น (Setback) — มาตรฐานทั่วไป:
- ถอยร่นจากถนนสาธารณะ: ≥ 3 เมตร (ถนน <10 ม.) หรือ ≥ 6 เมตร (ถนน ≥10 ม.)
- ถอยร่นจากเขตที่ดิน: ≥ 50 ซม. (ด้านข้าง/หลัง)
- กทม.: setback ตามผังเมือง แต่ละโซนต่างกัน

FAR (Floor Area Ratio) — อัตราส่วนพื้นที่อาคารต่อที่ดิน:
- โซนสีเหลือง (พักอาศัยหนาแน่นน้อย): FAR ≤ 2.0
- โซนสีส้ม (พักอาศัยหนาแน่นปานกลาง): FAR ≤ 4.0
- โซนสีแดง (พาณิชยกรรม): FAR ≤ 7.0-10.0
- ยิ่ง FAR สูง ยิ่งสร้างได้มาก

BCR (Building Coverage Ratio) — อัตราส่วนพื้นที่ก่อสร้างต่อที่ดิน:
- บ้านเดี่ยวในเมือง: BCR ≤ 50-60%
- อาคารพาณิชย์: BCR ≤ 70-80%

ความสูงอาคาร:
- บ้านเดี่ยวทั่วไป: ไม่เกิน 15 เมตร (ไม่ต้องมีลิฟต์)
- อาคารเกิน 23 เมตร: ต้องมีระบบดับเพลิง, ลิฟต์ดับเพลิง
- อาคารสูง (>23 ม.): ต้องผ่าน EIA

ตรวจสอบผังเมือง: gis.dpt.go.th หรือ LineID ของ กทม./อบต.","setback,ถอยร่น,FAR,BCR,ผังเมือง,อาคาร,กฎหมาย,ความสูง,โซนสี",building_law_thailand,9,2026-04-06 14:47:11,2026-04-06 14:47:11
13,interior_design,ขั้นตอนรีโนเวทบ้าน — Step-by-Step,"ขั้นตอนรีโนเวทบ้านอย่างมีระบบ:

1. วางแผนและงบประมาณ (1-2 สัปดาห์)
   - กำหนด scope งาน (รีโนเวทส่วนไหนบ้าง)
   - ตั้งงบประมาณ + buffer 15-20%
   - หา reference (Pinterest, IG) อย่างน้อย 20 ภาพ

2. ว่าจ้างผู้ออกแบบ (ถ้าจำเป็น)
   - สถาปนิก: 5-15% ของงบก่อสร้าง
   - Interior designer: 500-1,500 บาท/ตร.ม.
   - ขอ quotation อย่างน้อย 3 เจ้า

3. ขออนุญาตก่อสร้าง (ถ้าจำเป็น)
   - ใช้เวลา 30-90 วัน
   - เตรียมเอกสาร: แบบแปลน, โฉนด, ทะเบียนบ้าน

4. รื้อถอน/เตรียมพื้นที่ (1-2 สัปดาห์)
   - รื้อของเก่าออก
   - ตรวจสอบโครงสร้าง
   - งานระบบไฟฟ้า/ประปา (ต้องทำก่อนปิดผนัง)

5. งานโครงสร้าง (2-4 สัปดาห์)
   - ก่ออิฐ, เทพื้น, งานคอนกรีต

6. งานระบบ (1-3 สัปดาห์)
   - ไฟฟ้า, ประปา, ระบบปรับอากาศ

7. งานตกแต่งผิว (2-4 สัปดาห์)
   - ฉาบปูน, ปูกระเบื้อง, ทาสี, พื้น

8. ติดตั้งงานระบบสุดท้าย + เฟอร์นิเจอร์
   - สุขภัณฑ์, ไฟ, สวิตช์, เฟอร์นิเจอร์

9. QC และส่งงาน
   - ตรวจงานกับแบบ
   - แก้ไข defect list
   - รับประกันงาน 1 ปี (มาตรฐาน)

Timeline รวม: 2-6 เดือน แล้วแต่ขนาดงาน","รีโนเวท,ขั้นตอนก่อสร้าง,รีโนเวทบ้าน,timeline,ก่อสร้าง,แปลน,งบประมาณก่อสร้าง",construction_guide,9,2026-04-06 14:47:11,2026-04-06 14:47:11
14,sales_marketing,Facebook Content Strategy — เวลาโพสต์ที่ดีที่สุด,"Facebook Posting Strategy 2026:
เวลาที่ดีที่สุดสำหรับคนไทย:
- วันจันทร์-ศุกร์: 06:00-08:00 น. (ตื่นมาเช็คโทรศัพท์)
- วันจันทร์-ศุกร์: 12:00-13:00 น. (พักเที่ยง)
- ทุกวัน: 19:00-22:00 น. (เวลาว่างหลังเลิกงาน)
- เสาร์อาทิตย์: 10:00-12:00 น.

ประเภท Content ที่ Engagement ดี:
- Video (Reels/Short): Reach สูงสุด ปัจจุบัน
- Carousel (สไลด์): Share ได้มาก เหมาะ Tips/How-to
- Photo: ยังดีถ้าภาพสวย
- Text-only: Engagement ดีถ้า copy แรง
- Live: Organic reach สูงมาก

Hashtag Facebook:
- ใช้ 3-5 hashtag ไม่เกิน 10
- Mix: broad (2) + niche (2) + brand (1)
- ตัวอย่าง: #ออกแบบบ้าน #รีโนเวทบ้าน #VanavardInterior

อัลกอริทึม Facebook ปัจจุบัน:
- ชอบ Content ที่คนดูนาน (watch time)
- Comments > Reactions > Shares > Likes
- ตอบ comment ใน 1 ชั่วโมงแรกสำคัญมาก","Facebook,โพสต์,เวลา,content strategy,engagement,hashtag,อัลกอริทึม,social media",social_media_guide_2026,9,2026-04-06 14:47:11,2026-04-06 14:47:11
15,sales_marketing,Instagram Strategy — Growth Hacking 2026,"Instagram Growth Strategy 2026:
Format ที่ Algorithm ชอบตาม priority:
1. Reels (60-90 วินาที) — Reach ใหม่สูงสุด
2. Carousel (3-10 สไลด์) — Saves สูง บอก algo ว่า valuable
3. Story (24 ชั่วโมง) — Keep warm audience
4. Static Post — ยังดีถ้าภาพสวย

เวลาโพสต์ที่ดี (Thailand):
- 07:00-09:00 น. (ก่อนไปทำงาน)
- 12:00-14:00 น. (พักเที่ยง)
- 19:00-21:30 น. (ช่วงดึก)

Hashtag Instagram:
- ใช้ 20-30 hashtag (Reels ใช้ 5-10 ก็พอ)
- เน้น niche hashtag (100K-1M post) ดีกว่า mega hashtag
- ตัวอย่าง interior: #บ้านสวย #DesignInterior #Vanavard #ตกแต่งบ้าน #รีโนเวทบ้าน

Reels Hook (3 วินาทีแรก):
- ""5 ความผิดพลาดที่ทำให้บ้านดูถูก...""
- ""ก่อน vs หลัง รีโนเวท...""
- ถามคำถามที่คนอยากตอบ

CTA ที่ดี:
- ""Save ไว้ก่อนนะ"" (เพิ่ม save = signal ดี)
- ""Tag เพื่อนที่กำลังรีโนเวทบ้าน""
- ""Comment ตัวเลข X ถ้าอยากได้ข้อมูลเพิ่ม""","Instagram,Reels,growth,hashtag,engagement,CTA,โพสต์,social media,story",social_media_guide_2026,9,2026-04-06 14:47:11,2026-04-06 14:47:11
16,sales_marketing,TikTok Content Strategy — Hook & Viral Techniques,"TikTok Strategy 2026:
Hook 3 วินาทีแรก (สำคัญที่สุด):
- ตั้งคำถามที่ทำให้สงสัย: ""รู้ไหมว่าทำไม...""
- Visual shock: Before/After ที่น่าตกใจ
- Bold claim: ""วิธีนี้ประหยัดได้ 50%""
- POV narrative: ""POV: คุณรีโนเวทบ้านด้วยเงิน 100,000 บาท""

เวลาโพสต์ TikTok Thailand:
- 06:00-09:00 น.
- 12:00-15:00 น.
- 18:00-23:00 น. (prime time)
- ควรโพสต์ 1-3 ครั้ง/วัน

ความยาว VDO:
- 7-15 วินาที: Viral potential สูงสุด
- 30-60 วินาที: Tutorial/How-to
- 1-3 นาที: Documentary/Deep-dive

Trending Sound:
- ใช้เสียงที่ Trending ใน 7 วันล่าสุด
- ดู ""For You"" ว่า sound อะไรกำลัง viral
- Duet และ Stitch กับ content ที่ trending

Hashtag TikTok:
- 3-5 hashtag พอ
- #บ้านสวย #รีโนเวท #อินทีเรียดีไซน์ #interiordesign

Caption:
- สั้น กระชับ 1-2 บรรทัด
- จบด้วย CTA เช่น ""Follow ไว้ไม่พลาด""","TikTok,hook,viral,content,โพสต์,hashtag,reels,sound,trending,social media",social_media_guide_2026,9,2026-04-06 14:47:11,2026-04-06 14:47:11
17,sales_marketing,Lazada Affiliate Marketing — อัตราค่าคอมมิชชัน 2026,"Lazada Affiliate Program — Commission Rates 2026:
หมวดหมู่และ Commission:
- Electronics (มือถือ, laptop): 1-3%
- Home & Living (เฟอร์นิเจอร์, ของแต่งบ้าน): 4-8%
- Fashion (เสื้อผ้า, กระเป๋า): 5-10%
- Beauty & Personal Care: 6-10%
- Mother & Baby: 5-8%
- Pet Supplies: 5-8%
- Sports & Outdoors: 4-7%
- Automotive: 3-5%
- Food & Grocery: 2-4%
- Health & Wellness: 5-9%
- Tools & Home Improvement: 4-7%
- Books & Stationery: 3-6%

วิธีสร้าง Affiliate Link:
1. เข้า lazada.co.th → เลือกสินค้า
2. ใช้ Lazada Partner API หรือ App Affiliate
3. แปลง URL ด้วย App Key (LiteApp Key: 105827)
4. Link จะมีตัวแปร: &sub_aff_id=[your_id]

เคล็ดลับเพิ่ม Conversion:
- โพสต์รีวิวสินค้าจริง ไม่ใช่แค่โฆษณา
- เพิ่มรูปจริงที่ใช้สินค้า
- บอกราคาเปรียบเทียบ (ถูกกว่าร้านแค่ไหน)
- ใส่ใน Story IG/TikTok ระหว่าง sale season
- เลือกสินค้าราคา 500-3,000 บาท (conversion ดี)

Sale Season สำคัญ:
- 11.11, 12.12 (commission อาจเพิ่มพิเศษ)
- Flash Sale ทุกวัน 12.00 น. และ 20.00 น.","Lazada,affiliate,commission,ค่าคอมมิชชัน,affiliate link,partnership,รายได้,passive income",lazada_affiliate_guide_2026,9,2026-04-06 14:47:11,2026-04-06 14:47:11
18,sales_marketing,"Content Formulas — AIDA, PAS, BAB, SPIN","Content & Copywriting Formulas:

AIDA (Attention → Interest → Desire → Action):
- Attention: ""บ้านคุณดูเก่าลงทุกปี...""
- Interest: ""มีเทคนิครีโนเวทต้นทุนต่ำที่...""
- Desire: ""ลูกค้าเราประหยัดได้กว่า 40%...""
- Action: ""ปรึกษาฟรีวันนี้ โทร...""

PAS (Problem → Agitate → Solution):
- Problem: ""งบก่อสร้างบานปลายทุกครั้ง?""
- Agitate: ""ยิ่งนานยิ่งแพง ช่างโกงราคา ไม่รู้จะเริ่มยังไง""
- Solution: ""เราช่วยวางแผนงบประมาณและควบคุมงานให้""

BAB (Before → After → Bridge):
- Before: ""ก่อนหน้านี้บ้านคุณ...""
- After: ""หลังรีโนเวท...""
- Bridge: ""วิธีที่ทำให้เกิดความเปลี่ยนแปลงนี้คือ...""

4Ps (Picture → Promise → Prove → Push):
- Picture: สร้างภาพในหัว
- Promise: สัญญาว่าจะได้อะไร
- Prove: หลักฐาน (testimonial, data)
- Push: กระตุ้นให้ทำ action

SPIN Selling (Situation → Problem → Implication → Need-payoff):
ใช้ในการขาย face-to-face หรือ DM:
- S: ถามสถานการณ์ ""คุณกำลังมองหาออกแบบสไตล์ไหนอยู่?""
- P: ถามปัญหา ""มีส่วนไหนที่ยังไม่ถูกใจ?""
- I: แสดง implication ""ถ้าไม่แก้ตอนนี้จะยิ่ง...""
- N: แสดง value ""ถ้าแก้ได้จะ...""","AIDA,PAS,BAB,SPIN,copywriting,content formula,การขาย,marketing,โฆษณา",marketing_playbook,8,2026-04-06 14:47:11,2026-04-06 14:47:11
19,sales_marketing,"Ad Copy Templates — Facebook, IG, TikTok","Ad Copy Templates ที่ใช้งานได้จริง:

Facebook Ad (Lead Gen):
""[Pain Point] อยากรีโนเวทบ้านแต่กลัวงบบาน?
→ เราช่วยวางแผนงบ + ออกแบบฟรีไม่มีข้อผูกมัด
→ ผลงาน 200+ โปรเจค | รีวิว 5 ดาว
→ DM หรือคลิก [CTA Button]""

Instagram Caption:
""Before → After ✨
ห้องนี้ใช้งบแค่ [ราคา] บาท ใช้เวลา [X] วัน
สไตล์ [Japandi/Modern] ดูเพิ่มเติมใน story 👆
#รีโนเวทบ้าน #ออกแบบภายใน #บ้านสวย""

TikTok Script Template:
Hook: ""[เลข] อย่างที่คนส่วนใหญ่ไม่รู้เรื่องรีโนเวทบ้าน""
Body: รายการแต่ละข้อ พร้อมภาพประกอบ
CTA: ""Follow ไว้ก่อน เดี๋ยวทำ Part 2""

Pricing Psychology Techniques:
- Charm Pricing: 9,990 แทน 10,000 บาท
- Anchoring: แสดงราคาสูงก่อน แล้วบอกราคาจริง
- Bundle: รวมบริการ เพิ่ม perceived value
- Urgency: ""ราคานี้ถึงวันที่ XX เท่านั้น""
- Social Proof: ""200+ ครอบครัวเลือกใช้บริการ""
- Risk Reversal: ""รับประกัน 1 ปี ถ้าไม่พอใจ refund""","ad copy,โฆษณา,Facebook ads,IG ads,TikTok,template,copywriting,pricing psychology,FOMO",marketing_playbook,8,2026-04-06 14:47:11,2026-04-06 14:47:11
20,lifestyle_health,Morning Routine สำหรับ Entrepreneur,"Morning Routine ที่พิสูจน์แล้วว่าได้ผล:

5:30-6:00 น. — Wake up
- อย่าดูโทรศัพท์ทันที (ใช้นาฬิกาปลุกแยก)
- ดื่มน้ำเปล่า 500 มล. ทันที (เติม electrolyte ถ้าได้)

6:00-6:30 น. — Physical
- ออกกำลังกาย 20-30 นาที
- Options: yoga เบาๆ, เดิน, push-up/squat 3 sets
- ไม่ต้องเต็มที่ทุกวัน แค่ขยับร่างกาย

6:30-7:00 น. — Mindset
- Journal 5 นาที: ขอบคุณ 3 อย่าง + เป้าหมายวันนี้ 1 อย่าง
- อ่านหนังสือ/บทความ 10 นาที
- Meditation 5-10 นาที (Calm, Headspace app)

7:00-8:00 น. — Prep & Fuel
- อาบน้ำ
- อาหารเช้าที่มีโปรตีน: ไข่ 2-3 ฟอง + ผัก + carb ปานกลาง
- วางแผนงานวันนี้ TOP 3 tasks

ทำไม morning routine ถึงสำคัญ:
- สร้าง momentum ตั้งแต่ต้นวัน
- ลด decision fatigue
- เวลาเช้าเป็น ""sacred time"" ไม่มีใครรบกวน","morning routine,entrepreneur,ตื่นเช้า,สุขภาพ,productivity,จัดเวลา,ชีวิตดี",lifestyle_guide,8,2026-04-06 14:47:11,2026-04-06 14:47:11
21,lifestyle_health,Pomodoro Technique และ Time Blocking,"Pomodoro Technique:
วิธีใช้:
1. เลือก task 1 อย่าง
2. ตั้งเวลา 25 นาที — ทำงาน 100% ไม่มีรบกวน
3. หยุดพัก 5 นาที (ลุก ยืดเส้น ดื่มน้ำ)
4. ทำซ้ำ 4 รอบ → พักยาว 15-30 นาที

เคล็ดลับ:
- ปิดโทรศัพท์ / ใส่ Do Not Disturb
- ใช้ app: Forest, Be Focused, Pomodoro Timer
- งานที่ใช้สมาธิ: code, เขียน, ออกแบบ — เหมาะมาก
- งาน email/LINE: รวมไว้ block เดียว

Time Blocking:
วิธีใช้:
- แบ่งวันเป็น block 1-2 ชั่วโมง
- แต่ละ block assign task เฉพาะ
- Block ""Deep Work"" ตอนเช้า (สมองแหลมคม)
- Block ""Admin/Email"" ตอนบ่าย
- Block ""Meeting/Call"" ตอนบ่ายหรือเย็น

ตัวอย่าง Time Block:
- 08:00-10:00: Deep Work (งานสำคัญที่สุด)
- 10:00-10:15: Break
- 10:15-12:00: Deep Work 2
- 12:00-13:00: Lunch + Rest
- 13:00-15:00: Admin, Email, LINE
- 15:00-17:00: Meeting / Client calls
- 17:00-18:00: Review + วางแผนวันพรุ่งนี้","Pomodoro,time blocking,productivity,จัดเวลา,deep work,สมาธิ,ทำงาน",lifestyle_guide,8,2026-04-06 14:47:11,2026-04-06 14:47:11
22,lifestyle_health,สุขภาพสำหรับคนทำงานหน้าจอ — Ergonomics และดูแลสายตา,"Ergonomics สำหรับ Desk Worker:
การตั้งโต๊ะที่ถูกต้อง:
- หน้าจอ: อยู่ในระดับสายตา ห่างจากหน้า 50-70 ซม.
- เก้าอี้: ปรับให้เท้าวางราบบนพื้น เข่า 90°
- แขน: Keyboard ควรอยู่ระดับ elbow
- หลัง: พิงพนักพิงตลอด (lumbar support)
- หัวไหล่: ผ่อนคลาย ไม่ยกขึ้น

ท่าออกกำลังกายสำหรับ desk worker (ทำได้ทุกชั่วโมง):
- Neck roll: หมุนคอช้าๆ 5 รอบแต่ละทาง
- Shoulder shrug: ยักไหล่ขึ้นลง 10 ครั้ง
- Chest opener: ยืดอก ดึงแขนไปข้างหลัง
- Seated cat-cow: นั่งโก่งหลัง-โค้งหลัง 10 ครั้ง
- Standing calf raise: ยืนยกส้นเท้า 15 ครั้ง

ดูแลสายตา — 20-20-20 Rule:
- ทุก 20 นาที → มองจุดที่ห่าง 20 ฟุต นาน 20 วินาที
- ปรับ brightness จอให้เท่ากับแสงรอบข้าง
- ใช้ Night Mode / Blue Light filter หลัง 19:00 น.
- หยดตา artificial tears ถ้าตาแห้ง (Optrex, Clear Eyes)
- ตรวจสายตาทุกปี

Sleep Hygiene:
- นอน 7-8 ชั่วโมง ในเวลาเดิมทุกวัน
- งดหน้าจอ 1 ชั่วโมงก่อนนอน
- ห้องนอนควรมืด เย็น (22-24°C) เงียบ
- ไม่ดื่มกาแฟหลัง 14:00 น.","ergonomics,สายตา,20-20-20,desk worker,สุขภาพ,นอนหลับ,sleep,คอเมื่อย,ปวดหลัง",health_guide,8,2026-04-06 14:47:11,2026-04-06 14:47:11
23,lifestyle_health,Meal Planning — อาหารไทยและ Macro Counting,"Meal Planning สำหรับ Entrepreneur ไทย:

Macro เป้าหมาย (ทั่วไป 70 กก. ออกกำลังกาย 3x/สัปดาห์):
- โปรตีน: 140-180 กรัม/วัน (2-2.5g/kg)
- Carb: 200-300 กรัม/วัน
- Fat: 60-80 กรัม/วัน
- แคลอรี่: 2,000-2,500 kcal/วัน

อาหารไทยที่โปรตีนสูง:
- ไข่ดาว/ต้ม: 6-7g โปรตีน ราคา 5-8 บาท
- ไก่ผัด/ต้ม 100g: 25-30g โปรตีน
- ปลาทูต้ม 100g: 20-25g โปรตีน ราคา 20-35 บาท
- เต้าหู้แข็ง 100g: 10-15g โปรตีน ราคา 10-15 บาท
- กุ้งสด 100g: 18-22g โปรตีน

Meal Plan ง่ายๆ สำหรับวันธรรมดา:
เช้า: ไข่ 3 ฟอง + ข้าวกล้อง 1 ทัพพี + ผัก = 500-600 kcal
กลางวัน: ข้าวกับเมนูโปรตีน (ไก่/ปลา/กุ้ง) + ผัก = 600-800 kcal
เย็น: Salad หรือเมนูเบา + โปรตีนปานกลาง = 400-600 kcal
Snack: ถั่ว, กล้วย, โยเกิร์ต = 200-300 kcal

App แนะนำ: MyFitnessPal (track macro), Yazio (ภาษาไทย)","meal planning,อาหาร,macro,โปรตีน,แคลอรี่,สุขภาพ,อาหารไทย,ลดน้ำหนัก,กล้ามเนื้อ",health_guide,7,2026-04-06 14:47:11,2026-04-06 14:47:11
24,lifestyle_health,ออกกำลังกายสำหรับ Desk Worker — Home Workout,"Home Workout สำหรับคนทำงานออฟฟิศ/ทำงานที่บ้าน:

ไม่ต้องใช้อุปกรณ์ (20-30 นาที):
Warm up (5 นาที): jumping jack 30 วิ + arm circles + leg swings

Upper Body:
- Push-up: 3 sets x 10-15 reps
- Pike push-up: 3 sets x 8-12 reps (สำหรับไหล่)
- Diamond push-up: 3 sets x 8-10 reps (triceps)

Core:
- Plank: 3 sets x 30-60 วินาที
- Crunches: 3 sets x 20 reps
- Russian twist: 3 sets x 20 reps

Lower Body:
- Squat: 3 sets x 20 reps
- Lunges: 3 sets x 12 reps (แต่ละข้าง)
- Glute bridge: 3 sets x 15 reps

Cardio ง่าย:
- เดิน 10,000 ก้าว/วัน (ใช้ step counter)
- Skip rope 10-15 นาที
- HIIT 20 นาที (YouTube: MrandMrsMuscle, Chloe Ting)

ความถี่แนะนำ:
- Beginner: 3 ครั้ง/สัปดาห์
- Intermediate: 4-5 ครั้ง/สัปดาห์
- Rest day สำคัญมาก — กล้ามเนื้อโตตอนพัก","workout,ออกกำลังกาย,home workout,push-up,squat,cardio,สุขภาพ,desk worker,ฟิต",health_guide,7,2026-04-06 14:47:11,2026-04-06 14:47:11
25,lifestyle_health,Mental Health — Burnout Prevention สำหรับ Entrepreneur,"สัญญาณ Burnout ที่ต้องระวัง:
- เหนื่อยล้าเรื้อรัง แม้นอนพักแล้ว
- ไม่มี motivation ทำงานที่เคยชอบ
- หงุดหวิดบ่อย ทนคนน้อยลง
- ความจำแย่ลง สมาธิสั้น
- ปวดหัว ปวดท้อง ป่วยบ่อยโดยไม่มีสาเหตุ

วิธีป้องกัน Burnout:
1. กำหนด working hours ชัดเจน — อย่าทำงาน 24/7
2. ""No"" ต้องพูดเป็น — ปฏิเสธงาน/คนที่ drain พลังงาน
3. Hobby time ทุกสัปดาห์ — งานอดิเรกที่ไม่เกี่ยวธุรกิจ
4. ออกไปข้างนอก — แค่เดิน 30 นาที/วัน
5. Digital detox — อย่างน้อย 1 วัน/สัปดาห์ ลดใช้โซเชียล

เทคนิค reset ระหว่างวัน:
- Box breathing: หายใจเข้า 4 วิ → กลั้น 4 วิ → หายใจออก 4 วิ → กลั้น 4 วิ ทำ 5 รอบ
- Gratitude journal เช้า-เย็น (ขอบคุณ 3 อย่าง)
- Power nap 20 นาที (13:00-14:00 น.)

การขอความช่วยเหลือ:
- สายด่วนสุขภาพจิต: 1323 (กรมสุขภาพจิต ไทย)
- Therapist ออนไลน์: Ooca (แอป), Chulacare
- กลุ่มสนับสนุน: FB Group ""นักธุรกิจ SME ไทย""","burnout,mental health,สุขภาพจิต,entrepreneur,stress,ความเครียด,ป้องกัน,detox",health_guide,8,2026-04-06 14:47:11,2026-04-06 14:47:11
26,social_media_management,Facebook Page Management — Best Practices,"Facebook Page Management 2026:

ตั้งค่า Page ให้ครบก่อน:
- Profile picture: โลโก้ ขนาด 400x400 px
- Cover photo: 1640x924 px (mobile friendly)
- Username (@): จำง่าย ตรงกับชื่อแบรนด์
- About: ใส่ keyword ที่คนค้นหา (SEO ใน FB ด้วย)
- CTA Button: ""ส่งข้อความ"" หรือ ""โทรเลย""

Posting Frequency แนะนำ:
- อย่างน้อย 3-5 โพสต์/สัปดาห์
- Story: ทุกวัน (เนื้อหาง่ายๆ ไม่ต้องสมบูรณ์)
- Reels: 3-4 ครั้ง/สัปดาห์

Insights ที่ต้องดูทุกสัปดาห์:
- Reach (จำนวนคนที่เห็น)
- Engagement Rate (Likes+Comments+Shares / Reach × 100%)
- Page Likes growth
- Best performing post

Ad Targeting ที่ดีสำหรับ Interior:
- อายุ 25-45 ปี
- สนใจ: Home & Garden, Renovation, Interior Design
- Location: กรุงเทพ + ปริมณฑล หรือจังหวัดเป้าหมาย
- Behavior: Recently Moved, Homeowners
- Lookalike audience จาก customer list

Meta Business Suite:
- ใช้ Meta Business Suite ในการจัดการทุกอย่าง
- Schedule post ล่วงหน้าทั้งสัปดาห์
- ตอบ comment/inbox จาก dashboard เดียว","Facebook page,management,insights,ad targeting,Meta,โพสต์,engagement,reach",social_media_guide_2026,8,2026-04-06 14:47:11,2026-04-06 14:47:11
